participant,session,method,project,path,summary,Accuracy,Completeness,Conciseness,Clarity
32,1,1,scrimage,scrimage>canvas>Canvas.java> draw [line 46],"The method returns a new Canvas object while passing a copy of the original passed ImmutableImage.  It appears to transform the original ImmutableiMage and perform operations before disposing it and returning a new Canvas with the copy of the image.  If the function had been implemented properly, it would have applied a series of transforms to the original image and given a Canvas object with the new image.",3,3,2,3
24,1,1,scrimage,scrimage>canvas>Canvas.java> draw [line 46],"This draw method will create a image based in the input Collection drawables.  This method will copy the object from the immutlatbe class, and copy it to a new instance, and then the graphcis will return a new graphcs object that paints the picture into a new object. Then from the collection of the obejcts the graphics is transfer to a new class called rich2Dgrpahics. Then return a new Canvas obejct with the paint.  So In this project, this canvas draw method will take a image that is immutable, and paint over it using 2d Graphics and then tansfer it into a Canvas object.",4,4,1,3
29,1,1,scrimage,scrimage>canvas>Canvas.java> draw [line 46],this is a function that takes a collection of things that are drawable and then places them on a canvas. This happens by copynig the current canvas and altering it by going over each of the         drawable items in the collection and applies it to the canvas or changes some underlying data structure for the canvas drawing the drawable onto the canvas. This is important to the Canvas class because         it allows for the alteration of a canvas and is what allows the canvas to be drawn on,4,3,2,2
23,1,1,scrimage,scrimage>canvas>Canvas.java> draw [line 46],this method draw a list of images into the canvas. It accepts a collection of images and returns a new created canvas. This method is useful when we are inserting images when we are initializing a canvas.,4,4,5,4
31,1,1,scrimage,scrimage>canvas>Canvas.java> draw [line 46],"This method draws shapes (one or more) on a canvas with a pre-existing image and returns the new Canvas as a result. It does so by making a deep copy of the image in the canvas, extracting the graphics from it, and extending them by drawing the shapes (Drawables) passed to it. I am assuming this is used to make modifications to a canvas in the program for image manipulation.",5,4,3,4
21,1,1,scrimage,scrimage>canvas>Canvas.java> draw [line 46],This method draws the drawables and returns a canvas with the drawings.         It creates a copy of the image called target and adds the drawables into the target before returning target.         It's used to add drawables to canvas as a copy rather than in place.,4,3,4,3
28,1,1,scrimage,scrimage>canvas>Canvas.java> draw [line 46],"This takes a collection of drawables and returns a new canvas with the drawables on it.         It does this by iterating through the collection of drawables and creating a new Rich2D object each one, drawing it on the canvas, and finally returning the new canvas.         This method looks to be important in drawing images on the canvas whenever necessary.",4,4,4,4
24,1,5,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],"So this apply method acting like a function to apply pipe line filter to a image from the immutableimage classes. So first, it will make a copy out of the immurtable image we want to apply the filter on, then the copied image will be matched to the immutable image we had before, lastly we apply filter to that copy of the immutable image, and it will throws errors if we don't have filters.  This function override the original apply method and apply the correct pipeline filter to a copy of a image.",4,4,2,3
32,1,3,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],The given function converts an ImmutableImage to ARGB image type and continues calling itself.  It checks whether an ImmutableImage is ARGB and then copies/converts it to a new variable before attempting to apply a collection of filters resulting in an endless recursion.  It would have converted an image to an ARGB image before applying a set of filters.,2,4,3,4
22,1,2,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],"The method applies a pipeline of filters to an Image.  Depending on the type of the Image, it either applies the filters directly to the image or to a copy of the image.  This method is useful for applying a predefined batch of filters to a batch of images.",4,3,5,5
30,1,3,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],The purpose is to give functionality and filter images. It changes the type to ARGB or RGB if not already. Then it filters the image with whatever filter is in the collection of the class. It allows for this program to filtert images.,4,3,5,3
27,1,4,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],This method applies a collection of filters in a specified order onto the provided image.  The image is converted to ARGB if it is not already ARGB or RGB.  This seems to provide a provide a way to chain a series of java.awt BufferedImageOp operations on an ImmutableImage object.,5,5,5,4
23,1,8,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],"this method applies a filter on an image. It accepts an image as input, create a copy of the image, and add a filter on the copied version. This method is useful when want to add a filter on our image.",5,4,5,5
26,1,5,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],"This method applies a filter onto an image. Given an input image, this method makes a copy of the image, checks that it is of Buffered Image type, and then applies image filters onto the copy. This method is needed to apply filters to immutable images.",4,4,4,4
29,1,4,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],This method applies a filter to the image and alters it based on the input given. it makes a deep copy of the passed in image and then goes through the image and applies a filter to each part then returns the new copy of the image with filters and doesn't change the initial one. This provides the users of this more of an opportunity to alter their images.,4,4,3,4
31,1,5,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],This method applies a list of filters on ARGB and RGB image passed to it (if the image is not of those types a new image is made). The method does this by comparing the type of the image before to ARGB or RGB (if it is not a new image is created). Then the filters are applied to this image in a loop. This method is used to apply filters to images.,5,4,3,4
21,1,2,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],"This method calls the apply method from ""filter"" for all the filters. It first checks if image is one of the two types and creates a copy of image, then it calls apply for all the filters on this copy. The program can use this method to call apply on all the filters instead of just one.",4,3,4,3
28,1,6,scrimage,scrimage>filter>PipelineFilter.java> apply [line 19],"This method is used to apply filters to an image. This method performs operations on a copy of the inputted image for safety - it first makes sure that image type is in the correct format (argb or rgb), then it applies each filter in the collection. This method seems important in applying filters to an image that a user has selected.",5,4,4,5
32,1,7,scrimage,scrimage>ImmutableImage.java> fill [line 320],"It creates a rectangle with a horizontal/vertical color gradient based on the properties of the painter passed.  It checks (x,y) attributes of the passed painter to create the appropriate gradient and then applies it to a rectangle of the specified width and height.  The given class contains many functions to change the attributes of an image - this is one of many.",4,3,3,4
29,1,5,scrimage,scrimage>ImmutableImage.java> fill [line 320],"so there are multiple, one that fills with a certain color, fills an image; then there is one that fills and image with the information from the passed in painter basically meaning it is painting an image on the canvas not just a solid color one. This is done for the first one by making a copy of the image and then replacing the pixels with a certain color, washing over it. The next one is the same except for going over the image and making every pixel the same solid color it goes and iterates through a painter or a collection of colors and their locations and then goes paints the corresponding pixel to the color the     painter said it was, creating a picture of some sort that isnt all one solid color. This is important to the user because it is what allows them to actually paint the canvas or lets them start painting on it.",5,5,1,3
22,1,4,scrimage,scrimage>ImmutableImage.java> fill [line 320],The method returns an image that is completely filled by a given painter.  It handles the case where the painter is a gradient by setting points 1 and 2 to be within the bounds of the image before applying the painter to the entire image.  This is useful for creating background images on which another image can be superimposed.,4,4,3,4
30,1,8,scrimage,scrimage>ImmutableImage.java> fill [line 320],The purpose is to set the canvas to either a solid color or a gradient. Fill image with a color or a linear gradient. Then it sets the painter to the new canvas if painter was passed along param. Allows the painter to have their canvas set to a certain color or gradient effectively.,4,3,4,3
31,1,7,scrimage,scrimage>ImmutableImage.java> fill [line 320],"This method creates a blank image and fills it by painting it in the way described by the parameter passed to it. First it creates a blank image, then checks if the painter is of type linear gradient to apply some modifications to it. Lastly, it converts the image into a canvas and draws the modified painting on it. This method is used to apply a background gradient on an image.",4,4,4,4
23,1,7,scrimage,scrimage>ImmutableImage.java> fill [line 320],this method fill the image with painter. It accepts a painter and return the changed image. This method is useful when we want to paint the image and make changes.,4,2,5,3
26,1,6,scrimage,scrimage>ImmutableImage.java> fill [line 320],"This method fills a blank image with an input painter object.  The method is given a painter object, and it verifies whether it is a linear gradient. If it is, it calibrates the input painter object based on the gradient.  Finally, it fills (draws) a blank canvas based on the input/gradient and returns.  This method is needed for drawing images, as well as initializing new images based on a reference input image.",5,5,3,3
21,1,4,scrimage,scrimage>ImmutableImage.java> fill [line 320],"This method fills a rectangle in the canvas in place. It first creates a LinearGradient depending on the direction of the painter, then calls drawInPlace to fill it. It can be used to fill rectugular areas in the canvas.",3,3,5,3
27,1,5,scrimage,scrimage>ImmutableImage.java> fill [line 320],"This method fills the entire ImmutableImage with a specific type of paint, such as a solid color or gradient.  If the paint is of type LinearGradient, and the coordinates are int min or max, it updates the range to be from 0 to the width or height.  This method is used by the BackgroundGradient class which transforms an image to a new image that is a horizontal linear gradient consisting of the two most dominant colors in the image.",5,4,2,3
28,1,5,scrimage,scrimage>ImmutableImage.java> fill [line 320],This method seems to fill in an image that is selected with a filled rectangle with a linear gradient as the color. This method takes in a painter object and checks to see if it has a linear gradient associated with it - it then draws a filled rectangle that covers the entire width and height of the image with either the linear gradient or the plain painter object. This method seems important when covering the selected image with a user selected color or gradient.,5,5,2,4
24,1,4,scrimage,scrimage>ImmutableImage.java> fill [line 320],This method will fill out the pater obejct with the color and returned a new colored target to user with the correct color to its correct canvas size. This method will create an instane of a immutable amage and called the parinter class and paint over the lineargradient color and then used the toCanvas method to draw it in a place with correct with height and its color to be the temp obeject in the fill method to store color This method acts like a crucial method to determine whether the color is beeing filled out in the correct width or heithdf of the canvas. it makre sure the color did not miss filled,3,3,1,1
30,1,7,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],"Command class to reorient images. Command goes through switch cases to see how image should be manipulated, and invalid command are ignored. Gives user further ability to manipulate images.",5,2,5,4
32,1,2,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],The given function attempts to take an image and its metadata and reorients any image that is not properly oriented as per its metadata but fails due to invalid imports.  It does so by checking the orientation of the metadata and flips the image accordingly to correct the orientation using a switch case.  The given function is responsible for flipping the images to orient them properly.,4,4,3,3
26,1,2,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],"The method reorients the angle rotation of a given image. Given an input image and metadata, the method rotates (reorients) the image based on various rotation angle cases provided by the image metadata.  Beyond simply editing the image, this method in other parts of the program in order to properly load/calibrate an image.",4,4,3,5
22,1,7,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],The method undo's any orientations that have been applied to an image based on the metadata of that image.  It finds the first orientation within the metadata (defaulting to zero orientation) and then reverses it.  This is useful as part of a pre-processing step when loading or parsing images.,4,5,4,5
29,1,8,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],"This method changes the orientation of a picture without things about the image other than its direction. This is done by setting up a case system that takes in metadata and then  based on what it is, i.e., the number of degrees wanted to turn or a visual description of it, and checks it with a list of cases and if it matches it rotates the image accordingly to what was ever inside  the case statement, reorienting the image. This is important because what if a user wants to go and change the way their image is facing, giving them more customization opportunities",4,3,1,2
28,1,8,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],"This method defines various cases in which a user can flip or rotate the original image. This method simply defines the various cases the user can perform on the image, including flipping across the X axis and rotating by certain amounts of degrees. This method is useful when a user of Scrimage would like to reorient the image they are manipulating by flipping or rotating it.",4,4,3,3
21,1,5,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],"This method reorients the image based on the metadata. It gathers the orientation based on the metadata, then returns the image with the updated orientation. This method can be used to reorient the image.",5,2,5,3
23,1,4,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],this method rotated the image. It accepts an image and metadata about rotation instructions and return the changed data. This method is useful when we want to orient the image.,4,3,5,4
27,1,7,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],"This method rotates and flips an image to reverse the orientation described the exif metadata of the file.  If there are multiple orientations in the exif tags, it only uses the first one.  This reorientation is done if the requests it when loading an ImmutableImage via ImmutableImageLoader.",5,4,4,3
31,1,3,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],This method takes an image and corrects its orientation (up is up and not mirrored) by parsing information from its metadata. It does so by using a helper method that returns the orientation(s) from the image metadata as a set and then applying transformations to the image using a switch statement. This method is used to reorient the image when it is being loaded or its binary data parsed.,5,5,2,4
24,1,6,scrimage,scrimage>metadata>OrientationTools.java> reorient [line 22],"This method will reorient a immutable image according to its image metada. the function will reorient a immutable image crrodring to the index of the metadata class, if the getametadata method return matches any of the cases in the Switch function, will either filp or roate the image based on the metada data value. So the function acts like a rotating tools based on the input streams come from the metadata. it's a crucial step in this sets of tools.",3,2,2,1
21,1,3,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],"It reads the header of a GIF. It calls read() 6 times and calls readLSD(). It also performs some error handling such as if the name doesnt start with'GIF', update the status. It can be used to check if the GIF header is a correct type and then read it.",4,3,4,3
24,1,8,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],"So this function will read the gif images caption and check whether this image is a gif image for the function to be able to work on it. it acts like one crucial step to read the gifimages and happens before read Contents of the Gif. So it will check whether this image is a Gif image or else returned with a error and if it is a gif image, it will read in the color tables with size of the image and also the color within thay table before the read contents.",4,4,2,2
32,1,5,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],The given function ensures that the header of the GIF is valid.  It does so by checking if the first 3 characters of the GIF are valid and checks if the flags are correct before assigning color tables and backgrounds.  This function checks the validity of the header of a given GIF before other class operations are applied to it.,5,4,4,4
22,1,6,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],The method processes the header of a GIF file and sets the relevant metadata.  It first makes sure that the header is formatted correctly before reading and setting the metadata  This is useful before reading the rest of the file.,5,3,4,4
26,1,3,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],"The method reads the header of an GIF and to update appropriate information associated with the GIF. The method parses through the GIF header, ensuring that it is in GIF format, and then it stores information on the GIF's color, sizing, and flags. The method is used by other methods of the Gif Sequence Reader file, particularly for opening and loading new input streams.",5,5,3,4
30,1,4,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],The purpose of this is to make sure the header is as expected and read the gif inside. Checks the header for GIF and reads through the header and sets up behavior of the gif. This is used when reading the gif to ensure it works as expected.,4,3,5,3
29,1,2,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],"This function takes the header of a sequence of Gifs and displays it in a correct frame. This looks at at certain portion of a gif and determines if it is a header and then prints it and does it by checking the location of what the are looking at relative to the sequence, I can be completely wrong tho. I think this is important because it allows for the printing of a header for a sequence of GIFs without  having to print them all",1,2,2,2
23,1,6,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],"this method helps with reading in an image. It accept nothing and return nothing, but if the image's header is start with GIF, it will set the status to Error. this method if useful when we are loading in an image and could ensure we are not reading in some images those type is not acceptable.",2,4,4,4
27,1,2,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],"This method reads and verifies the header of an animated GIF.  This method also sets the g color table and background color if it it exists.  This method determines the image width, height, and g color table, which is used when decoding the frames of the animated GIF.",5,5,4,4
28,1,4,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],"This method reads in the header of the file that is presumably inputted into the Scrimage program, checks to make sure it is a GIF, and sets the background color. This method works by reading in each character of the header into `id`, returning an error if `id` does not start with ""GIF"", obtaining more info about the file and then querying the color table to set the background color. This method seems important in Scrimage's GIF editing capability - it checks to make sure that the file is in the right format and sets background color.",4,5,1,4
31,1,4,scrimage,srcimage>nio>internal>GifSequenceReader.java> readHeader [line 577],"This method reads the header from a Gif sequence, validates its format, and if it is correct sets the width, height, and some other attributes. The method first reads 6 characters from the buffer and checks if they start with ""GIF"" as a format validation; next it calls the helper readLSD to set the attributes. This method is used as part of reading a Gif sequence binary.",4,4,3,4
30,1,2,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],Rescales image to user defined size. Loops through each pixel and set each pixel from prevous image to new imaged but scaled to size. It is a helper method to scale any image to a wanted sizef for buffered images.,4,3,5,3
32,1,8,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],The given function scales the given image.  It creates a bufferedImage and then converts its properties using the Graphics2D class and rendering hints.  The given function is the whole class and  sets the scale rendering type to nearest neighbors.,3,2,4,2
22,1,8,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],The method scales an image to a given width and height.  It bases the value for a given scaled pixel on the value of it's nearest neighboring pixel.  This is useful as a fast scaling method when needing to change the size of an image.,5,4,5,5
28,1,2,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],"This accepts an image, width and height, and then scales the inputted image by that width and height. This method works by creating a new BufferedImage object, getting the info and setting rendering information, drawing the new image and then returning it. This method is important when scaling an image by a specific width and height.",5,4,3,4
29,1,3,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],"This image scales another image, like it takes an image and some parameters and scales it based off that. It takes an image and then centers it at origin 0, 0 and creates a new image from there and displays the passed in image and makes it have the width and length passed in and then returns the image it made without changing the passed in one. This is important because it allows for an image to be rescaled based on the needs of the user.",4,3,2,2
23,1,3,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],"this method scale a buffer image. It accept a buffer image, its width and length, and return the changed image. This method is useful when want to change the scale of an image.",4,2,4,4
26,1,7,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],"This method scales a given image. The method is given an input image, as well as a specified width & height. Method creates a new image of desired dimensions, and renders the input image onto new image. This method is a base scaling method used in order more specified methods of scaling.",4,4,4,3
27,1,3,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],"This method scales an image to the provided width and height using the nearest neighbor interpolation algorithm.  Transparency is preserved.  This method uses functionality form jaw.awt package, instead of using the custom implemention in the ScrimageNearestNeighbourScale class",5,4,4,4
21,1,8,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],"This method scales the Bufferedimage in based on the width and height of the new Bufferedimage. It creates a new Bufferedimage of the desired dimensions and then renders and draws it. It is used to implement scaleTo which is used to implement cover, fit, and many other methods.",5,3,4,4
31,1,8,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],"This method takes an image  and scales it to a certain width and height by rendering it using the nearest neighbour algorithm. The method does this by allocating a new image of that width and height, setting the rendering algorithm to that image, and then drawing the previous image on it. This method is used to scale an awt image to some target width and height.",5,4,3,4
24,1,3,scrimage,srcimage>scaling>AwtNearestNeighbourScale.java> scale [line 8],"This method will give the scale of  one target image to the nearst neighbour of its input width and heighth. It will fist create a target image out of the buffered image class. and to make the graphics drawables it then create a g2 object out of the graphics 2D class to make a drawable surface, then the target image is drewd out with the new scale and return a new target.  so this function will scale the image and return a new target object that is scaled for user",3,3,1,2
32,1,6,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],"It return the RGBA values for each pixel until the specified x, y point in the form a two dimensional array.  It finds the relative weight of each pixel using another function and then find their RGBA values using the pixel class.  Another function sumChannel uses it find the sum of all RGBA values to the specified x, y point.",4,4,4,3
25,1,8,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],"THE METHOD ADDS UP THE FLOOR AND CEILING WEIGHTS OF EACH PIXEL AND RETURNS THE WEIGHTS OF EACH PIXEL IN A LISTTHE METHOD FIRST STARTS BY DETERMINING THE WEIGHTS OF THE X AND Y CREATING PAIRS OF THE COORDINATE FOR EACH PIXEL AS WELL THE WEIGHT, ONE FOR CEILING AND ONE FOR FLOOR. THERE IS ONE LIST OF PAIRS FOR EACH AXIS, X AND Y, OF EACH PIXEL WITH EITHER 0 IF EITHER THE WEIGHT OF THE X OR Y AT THAT POINT IS 0 OR WITH THE SUM OF THE ARGB THIS IS PROBABLY USEFUL FOR SOME SORT OF INTERPOLATOR, BUT I DON'T KNOW WHAT THAT DOES IN PHOTOS. SUBIMAGING     A SUBIMAGE IS. C- CREATING",3,3,1,2
22,1,3,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],The method creates a 2d array of weighted ARGB values for a subpixed based on the surrounding pixels.  It first finds the surrounding pixels and assigns them a weight before multiplying the ARGB values for those pixels by their weights and adding them to the return array.  This is useful for finding the interpolated ARGB values for a subpixel.,5,5,4,4
30,1,6,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],This method allows for an image to have it's argb altered depending on weights. The method goes through each pixel and changes the argb values based on the weight of x and y. This allows for filters to be applied. or manipulation of the image.,3,3,4,3
31,1,6,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],This method appears to do certain transformation where it gets the weight of a pixel from its x and y coordinates and use that weight to scale the alpha and RGB of an image. The method relies on a helper method that calculates the weight along x and y and then scales the RGBA values of the pixel at that coordinate. The method appears to be used for linear subpixel interpolation (which I do not know the meaning of).,4,4,3,4
23,1,5,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],this method calculate the sum of mands. It accepts two double value and returns a two dimensional array. This method is useful when we are calculating information from the image.,2,2,5,3
21,1,7,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],"This method calculates the summands which is the weight based on the coordinates times the RGB values. It first calculates the based based on the position, x and y, and then calculates the summand which the weight times the alpha and RBG values, and return an array of 4 element arrays. It is used in subpixel(double, double).",4,3,3,2
26,1,8,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],"This method determines the color weights for each pixel coordinate of an image. The method creates pair lists of each pixel's coordinates and weight in an image. The method then calculates 4 metrics of color weights for each pixel (red, blue, green, ...) The method is needed for image processing tools, as it provides a useful quantitative overview of the color weights comprising an image.",4,4,3,4
27,1,6,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],"This method tries to approximate the RGBA color value of a subpixel by linearly interpolating nearby pixels.  Generally, the code interpolates between the two nearest pixels, but when the coordinate is on the border of the image, the original color is used.  This method is used by AwtImage and ImmutableImage to approximate subpixels.",5,5,4,5
24,1,2,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],"This methods looks it sums up the the two double numbers and maps into into the correct pixel doubles pairs with the correct weight. So it firtst takes the two doubles and creates two new list with pair of their numbers and weght and hrishts then it mapps the doubles with the correct values in to the pixel values.  So in the context of the whole project, it takes return a correct integer of an image's RGB value and its pixel coordinate  fot this tool to draw the correct color.",2,2,2,1
28,1,3,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],"This takes in an x and y and returns a 2D array with the corresponding RGBA values. This method works by getting a list of coordinates of pixels in the width and height, then looping through each pair, obtaining the weight of the corresponding pixel, and returning an array with the corresponding alpha, and rgb values.  This method seems important in figuring out what color each pixel should be displayed as when manipulating.",4,4,3,4
29,1,7,scrimage,srcimage>subpixel>LinearSubpixelInterpolator.java> summands [line 59],"Yeah this one I have no idea, I looked at it and its call hierarchy and still don't understand it, from my understanding it returns a 2d matrix and that is about as far as I could go with that. I assume that maybe it is taking the x weights and the y weights, maybe the weights are an RGB value for a color, and that is used to determine whayt a sub pixel inside a pizel should do. I feel like this is important because it allows pixes to be broken up into smaller pixels and have more detail to them other than one color",2,2,1,2
23,3,3,mltk,util>OptimUtils.java> fitIntercept [line 108],"1. this method returns the value of 0 or the sum of residual over sum of absolute residual * (1-residual). 2. this method accept expected value, residual, and actually value, it return a calculated value which is fitIntercept. this method is called to build binary classifier. 3. this method helps to calculate the demanded value in the whole program.",4,3,3,2
21,3,6,mltk,util>OptimUtils.java> fitIntercept [line 108],"Calculates theta which is sum of the products of all the absolute value of the residual times 1 - the absolute value of the residual. Returns delta which is 0 if theta is less than or equals to epsilon, otherwise, it's eta/theta. Eta is the sum of the residuals.",4,3,4,2
24,3,3,mltk,util>OptimUtils.java> fitIntercept [line 108],I think this serves a function to make sure the parameters fit into certain experssions. It returns the correct value of delata by traversing the predictons array and also update the theta and eta value of the residual array. The retuned delta value is then used to perform other actions,2,2,4,2
30,4,4,mltk,util>OptimUtils.java> fitIntercept [line 108],It fits the intercept to the correct place while also maintain a best fit. It first finds the standard deviation and then it finds the prediction by adding previous prdictions and past residuals and adds it on the return value delta. This is used for many programs for utility to have the intercept at a certain place.,4,3,4,4
26,5,5,mltk,util>OptimUtils.java> fitIntercept [line 108],"Method computes and updates prediction and residual values It calculates statistics for a prediction list, and updates VectorUtils and computes pseudo residual. Method is used in building binary classifiers and finding the max lambda binomial.",4,3,4,2
22,5,5,mltk,util>OptimUtils.java> fitIntercept [line 108],The method adds a constant to the predictions in order to minimize the the residuals.  It calculates a delta based on all of the residuals and adds it to each prediction if the residuals are too high.  This can useful when training a binary classifier.,4,4,4,4
27,4,3,mltk,util>OptimUtils.java> fitIntercept [line 108],"This method computes the amount to perturb the intercept given predictions, residuals, and the expected y vaules.  This method also updates the residuals if the magnitude of the residuals is not close 0 or 1.  This method is used to train binary classifiers.",5,5,4,4
28,5,6,mltk,util>OptimUtils.java> fitIntercept [line 108],"This method returns delta after a variety of calculations based on an input of the prediction array, residual array and original value array.  It does this by adding up all the residuals and calculating theta for each prediction, then calculating delta (sum of residuals / theta) - if theta is  greater than epsilon (which is the threshold 1e-8), it adds delta to the prediction vector and calculates pseudo residuals; then, it returns delta.  This method is important in returning delta, which is important in fitting an intercept in many machine learning classifier models.",5,4,1,3
31,2,5,mltk,util>OptimUtils.java> fitIntercept [line 108],"This method uses the residuals for each prediction to calculate eta and theta, use those to find delta and make adjustments to the predictions by adding the calculated delta to each value. This is done by iterating through residuals to calculate eta and theta and then adding to prediction and computing pseudo residual using the new predictions. This method is used in building binary classifiers to find the intercept and for finding pseudo residuals in other places.",5,5,2,4
29,3,6,mltk,util>OptimUtils.java> fitIntercept [line 108],"yeah I am not sure on this one it seems like it is a function used when adjusting the weights of the function to try and mnake the model more accurate. It does this by what looks like taking math some information and using the predictions to calculate; other than that I am not sure, I know it is used in the training portion as a function of the models optimizer, and can be imporant to the project as a whole because it helps later calculations be easier...",2,2,2,2
